The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Daily Mean data	    supplied by UK-air on 15/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"Aberdeen",,"Aston Hill",,"Auchencorth Moss",,"Barnsley Gawber",,"Belfast Centre",,"Birmingham A4540 Roadside",,"Birmingham Acocks Green",,"Blackpool Marton",,"Bournemouth",,"Brighton Preston Park",,"Bristol St Paul's",,"Bush Estate",,"Canterbury",,"Cardiff Centre",,"Charlton Mackrell",,"Chilbolton Observatory",,"Coventry Allesley",,"Cwmbran",,"Derry Rosemount",,"Edinburgh St Leonards",,"Eskdalemuir",,"Exeter Roadside",,"Fort William",,"Glasgow Townhead",,"Glazebury",,"High Muffles",,"Hull Freetown",,"Ladybower",,"Leamington Spa",,"Leeds Centre",,"Leicester University",,"Leominster",,"Lerwick",,"Liverpool Speke",,"London Bloomsbury",,"London Eltham",,"London Haringey Priory Park South",,"London Harlington",,"London Hillingdon",,"London Marylebone Road",,"London N. Kensington",,"London Westminster",,"Lough Navar",,"Lullington Heath",,"Mace Head",,"Manchester Piccadilly",,"Manchester Sharston",,"Market Harborough",,"Middlesbrough",,"Narberth",,"Newcastle Centre",,"Northampton Spring Park",,"Norwich Lakenfields",,"Nottingham Centre",,"Peebles",,"Plymouth Centre",,"Port Talbot Margam",,"Portsmouth",,"Preston",,"Reading New Town",,"Rochester Stoke",,"Salford Eccles",,"Sheffield Devonshire Green",,"Sibton",,"Southampton Centre",,"Southend-on-Sea",,"St Osyth",,"Stoke-on-Trent Centre",,"Strathvaich",,"Sunderland Silksworth",,"Thurrock",,"Walsall Woodlands",,"Weybourne",,"Wicken Fen",,"Wigan Centre",,"Wirral Tranmere",,"Yarner Wood",
2017-10-04,45,V ugm-3,73,V ugm-3,59,V ugm-3,48,V ugm-3,40,V ugm-3,40,V ugm-3,53,V ugm-3,69,V ugm-3,61,V ugm-3,59,V ugm-3,59,V ugm-3,63,V ugm-3,50,V ugm-3,49,V ugm-3,68,V ugm-3,57,V ugm-3,54,V ugm-3,64,V ugm-3,64,V ugm-3,46,V ugm-3,63,V ugm-3,42,V ugm-3,60,V ugm-3,39,V ugm-3,57,V ugm-3,61,V ugm-3,43,V ugm-3,63,V ugm-3,53,V ugm-3,39,V ugm-3,38,V ugm-3,No data,V ugm-3,73,V ugm-3,61,V ugm-3,32,V ugm-3,34,V ugm-3,44,V ugm-3,No data,V ugm-3,17,V ugm-3,7,V ugm-3,40,V ugm-3,,,60,V ugm-3,65,V ugm-3,80,V ugm-3,29,V ugm-3,46,V ugm-3,59,V ugm-3,55,V ugm-3,64,V ugm-3,40,V ugm-3,65,V ugm-3,51,V ugm-3,46,V ugm-3,61,V ugm-3,50,V ugm-3,60,V ugm-3,No data,V ugm-3,55,V ugm-3,41,V ugm-3,50,V ugm-3,,,53,V ugm-3,61,V ugm-3,25,V ugm-3,39,V ugm-3,52,V ugm-3,52,V ugm-3,66,V ugm-3,55,V ugm-3,34,V ugm-3,55,V ugm-3,57,V ugm-3,55,V ugm-3,57,V ugm-3,61,V ugm-3,63,V ugm-3
2017-10-05,60,V ugm-3,68,V ugm-3,57,V ugm-3,54,V ugm-3,50,V ugm-3,46,V ugm-3,57,V ugm-3,69,V ugm-3,61,V ugm-3,57,V ugm-3,56,V ugm-3,62,V ugm-3,58,V ugm-3,51,V ugm-3,69,V ugm-3,60,V ugm-3,58,V ugm-3,62,V ugm-3,65,V ugm-3,39,V ugm-3,67,V ugm-3,36,V ugm-3,58,V ugm-3,42,V ugm-3,62,V ugm-3,62,V ugm-3,59,V ugm-3,63,V ugm-3,56,V ugm-3,46,V ugm-3,44,V ugm-3,No data,V ugm-3,70,V ugm-3,60,V ugm-3,29,V ugm-3,47,V ugm-3,56,V ugm-3,No data,V ugm-3,37,V ugm-3,26,V ugm-3,49,V ugm-3,,,54,V ugm-3,61,V ugm-3,75,V ugm-3,37,V ugm-3,55,V ugm-3,60,V ugm-3,50,V ugm-3,58,V ugm-3,40,V ugm-3,68,V ugm-3,56,V ugm-3,45,V ugm-3,61,V ugm-3,55,V ugm-3,56,V ugm-3,No data,V ugm-3,53,V ugm-3,46,V ugm-3,59,V ugm-3,,,58,V ugm-3,64,V ugm-3,48,V ugm-3,55,V ugm-3,62,V ugm-3,51,V ugm-3,77,V ugm-3,54,V ugm-3,46,V ugm-3,60,V ugm-3,67,V ugm-3,58,V ugm-3,63,V ugm-3,66,V ugm-3,65,V ugm-3
2017-10-06,55,V ugm-3,68,V ugm-3,53,V ugm-3,41,V ugm-3,26,V ugm-3,32,V ugm-3,47,V ugm-3,66,V ugm-3,46,V ugm-3,36,V ugm-3,47,V ugm-3,58,V ugm-3,37,V ugm-3,35,V ugm-3,61,V ugm-3,52,V ugm-3,42,V ugm-3,59,V ugm-3,47,V ugm-3,36,V ugm-3,57,V ugm-3,23,V ugm-3,40,V ugm-3,31,V ugm-3,45,V ugm-3,58,V ugm-3,42,V ugm-3,57,V ugm-3,34,V ugm-3,35,V ugm-3,27,V ugm-3,No data,V ugm-3,74,V ugm-3,52,V ugm-3,18,V ugm-3,29,V ugm-3,36,V ugm-3,No data,V ugm-3,25,V ugm-3,16,V ugm-3,28,V ugm-3,,,32,V ugm-3,49,V ugm-3,67,V ugm-3,27,V ugm-3,34,V ugm-3,50,V ugm-3,43,V ugm-3,55,V ugm-3,31,V ugm-3,51,V ugm-3,36,V ugm-3,30,V ugm-3,48,V ugm-3,35,V ugm-3,48,V ugm-3,No data,V ugm-3,38,V ugm-3,36,V ugm-3,41,V ugm-3,,,46,V ugm-3,52,V ugm-3,32,V ugm-3,39,V ugm-3,50,V ugm-3,35,V ugm-3,68,V ugm-3,45,V ugm-3,28,V ugm-3,48,V ugm-3,63,V ugm-3,41,V ugm-3,42,V ugm-3,59,V ugm-3,59,V ugm-3
2017-10-07,41,V ugm-3,58,V ugm-3,51,V ugm-3,45,V ugm-3,45,V ugm-3,35,V ugm-3,44,V ugm-3,56,V ugm-3,54,V ugm-3,46,V ugm-3,45,V ugm-3,55,V ugm-3,46,V ugm-3,40,V ugm-3,60,V ugm-3,48,V ugm-3,45,V ugm-3,51,V ugm-3,54,V ugm-3,39,V ugm-3,56,V ugm-3,32,V ugm-3,64,V ugm-3,39,V ugm-3,47,V ugm-3,48,V ugm-3,37,V ugm-3,53,V ugm-3,41,V ugm-3,36,V ugm-3,36,V ugm-3,No data,V ugm-3,77,V ugm-3,48,V ugm-3,27,V ugm-3,39,V ugm-3,41,V ugm-3,No data,V ugm-3,23,V ugm-3,11,V ugm-3,40,V ugm-3,,,59,V ugm-3,58,V ugm-3,78,V ugm-3,23,V ugm-3,41,V ugm-3,48,V ugm-3,42,V ugm-3,46,V ugm-3,35,V ugm-3,55,V ugm-3,41,V ugm-3,31,V ugm-3,58,V ugm-3,48,V ugm-3,48,V ugm-3,43,V ugm-3,42,V ugm-3,39,V ugm-3,43,V ugm-3,,,47,V ugm-3,48,V ugm-3,34,V ugm-3,42,V ugm-3,47,V ugm-3,38,V ugm-3,67,V ugm-3,48,V ugm-3,38,V ugm-3,46,V ugm-3,46,V ugm-3,42,V ugm-3,47,V ugm-3,51,V ugm-3,58,V ugm-3
2017-10-08,32,V ugm-3,61,V ugm-3,53,V ugm-3,43,V ugm-3,38,V ugm-3,31,V ugm-3,39,V ugm-3,57,V ugm-3,36,V ugm-3,30,V ugm-3,39,V ugm-3,60,V ugm-3,28,V ugm-3,35,V ugm-3,49,V ugm-3,37,V ugm-3,33,V ugm-3,35,V ugm-3,52,V ugm-3,42,V ugm-3,53,V ugm-3,20,V ugm-3,55,V ugm-3,36,V ugm-3,41,V ugm-3,49,V ugm-3,32,V ugm-3,52,V ugm-3,28,V ugm-3,34,V ugm-3,28,V ugm-3,No data,V ugm-3,67,V ugm-3,40,V ugm-3,16,V ugm-3,21,V ugm-3,30,V ugm-3,No data,V ugm-3,20,V ugm-3,13,V ugm-3,26,V ugm-3,,,47,V ugm-3,43,V ugm-3,85,V ugm-3,23,V ugm-3,30,V ugm-3,45,V ugm-3,37,V ugm-3,42,V ugm-3,34,V ugm-3,48,V ugm-3,20,V ugm-3,28,V ugm-3,60,V ugm-3,29,V ugm-3,36,V ugm-3,21,V ugm-3,38,V ugm-3,24,V ugm-3,32,V ugm-3,,,47,V ugm-3,40,V ugm-3,23,V ugm-3,27,V ugm-3,35,V ugm-3,35,V ugm-3,65,V ugm-3,44,V ugm-3,20,V ugm-3,40,V ugm-3,35,V ugm-3,29,V ugm-3,44,V ugm-3,43,V ugm-3,44,V ugm-3
2017-10-09,27,V ugm-3,61,V ugm-3,51,V ugm-3,29,V ugm-3,24,V ugm-3,21,V ugm-3,36,V ugm-3,53,V ugm-3,29,V ugm-3,27,V ugm-3,39,V ugm-3,53,V ugm-3,29,V ugm-3,37,V ugm-3,54,V ugm-3,29,V ugm-3,23,V ugm-3,49,V ugm-3,50,V ugm-3,43,V ugm-3,51,V ugm-3,22,V ugm-3,64,V ugm-3,40,V ugm-3,33,V ugm-3,47,V ugm-3,16,V ugm-3,48,V ugm-3,21,V ugm-3,22,V ugm-3,14,V ugm-3,No data,V ugm-3,72,V ugm-3,38,V ugm-3,12,V ugm-3,17,V ugm-3,16,V ugm-3,No data,V ugm-3,8,V ugm-3,3,V ugm-3,15,V ugm-3,,,45,V ugm-3,49,V ugm-3,78,V ugm-3,13,V ugm-3,28,V ugm-3,34,V ugm-3,46,V ugm-3,51,V ugm-3,33,V ugm-3,29,V ugm-3,22,V ugm-3,17,V ugm-3,56,V ugm-3,47,V ugm-3,50,V ugm-3,20,V ugm-3,29,V ugm-3,17,V ugm-3,27,V ugm-3,,,32,V ugm-3,39,V ugm-3,16,V ugm-3,21,V ugm-3,29,V ugm-3,28,V ugm-3,71,V ugm-3,46,V ugm-3,15,V ugm-3,36,V ugm-3,32,V ugm-3,24,V ugm-3,30,V ugm-3,39,V ugm-3,45,V ugm-3
2017-10-10,42,V ugm-3,70,V ugm-3,54,V ugm-3,47,V ugm-3,32,V ugm-3,40,V ugm-3,50,V ugm-3,62,V ugm-3,52,V ugm-3,46,V ugm-3,42,V ugm-3,57,V ugm-3,49,V ugm-3,52,V ugm-3,60,V ugm-3,52,V ugm-3,51,V ugm-3,63,V ugm-3,49,V ugm-3,45,V ugm-3,54,V ugm-3,31,V ugm-3,71,V ugm-3,43,V ugm-3,50,V ugm-3,49,V ugm-3,32,V ugm-3,62,V ugm-3,49,V ugm-3,38,V ugm-3,37,V ugm-3,No data,V ugm-3,73,V ugm-3,57,V ugm-3,29,V ugm-3,41,V ugm-3,37,V ugm-3,No data,V ugm-3,10,V ugm-3,8,V ugm-3,37,V ugm-3,,,51,V ugm-3,59,V ugm-3,75,V ugm-3,22,V ugm-3,45,V ugm-3,52,V ugm-3,44,V ugm-3,61,V ugm-3,38,V ugm-3,57,V ugm-3,40,V ugm-3,42,V ugm-3,59,V ugm-3,56,V ugm-3,58,V ugm-3,46,V ugm-3,48,V ugm-3,35,V ugm-3,45,V ugm-3,,,51,V ugm-3,45,V ugm-3,36,V ugm-3,41,V ugm-3,42,V ugm-3,53,V ugm-3,72,V ugm-3,48,V ugm-3,37,V ugm-3,57,V ugm-3,49,V ugm-3,44,V ugm-3,49,V ugm-3,60,V ugm-3,61,V ugm-3
2017-10-11,42,V ugm-3,No data,V ugm-3,59,V ugm-3,45,V ugm-3,47,V ugm-3,38,V ugm-3,46,V ugm-3,62,V ugm-3,60,V ugm-3,61,V ugm-3,45,V ugm-3,63,V ugm-3,58,V ugm-3,41,V ugm-3,62,V ugm-3,55,V ugm-3,48,V ugm-3,47,V ugm-3,57,V ugm-3,47,V ugm-3,65,V ugm-3,37,V ugm-3,65,V ugm-3,44,V ugm-3,51,V ugm-3,54,V ugm-3,39,V ugm-3,56,V ugm-3,47,V ugm-3,41,V ugm-3,41,V ugm-3,No data,V ugm-3,70,V ugm-3,52,V ugm-3,36,V ugm-3,48,V ugm-3,48,V ugm-3,41,V ugm-3,18,V ugm-3,12,V ugm-3,No data,V ugm-3,,,57,V ugm-3,67,V ugm-3,79,V ugm-3,27,V ugm-3,44,V ugm-3,49,V ugm-3,51,V ugm-3,51,V ugm-3,45,V ugm-3,56,V ugm-3,50,V ugm-3,36,V ugm-3,63,V ugm-3,54,V ugm-3,46,V ugm-3,47,V ugm-3,48,V ugm-3,45,V ugm-3,56,V ugm-3,,,48,V ugm-3,56,V ugm-3,43,V ugm-3,53,V ugm-3,56,V ugm-3,44,V ugm-3,70,V ugm-3,56,V ugm-3,44,V ugm-3,No data,V ugm-3,56,V ugm-3,51,V ugm-3,47,V ugm-3,57,V ugm-3,62,V ugm-3
2017-10-12,37,V ugm-3,No data,V ugm-3,58,V ugm-3,47,V ugm-3,34,V ugm-3,27,V ugm-3,40,V ugm-3,62,V ugm-3,51,V ugm-3,46,V ugm-3,34,V ugm-3,63,V ugm-3,40,V ugm-3,34,V ugm-3,58,V ugm-3,46,V ugm-3,34,V ugm-3,36,V ugm-3,49,V ugm-3,51,V ugm-3,59,V ugm-3,27,V ugm-3,62,V ugm-3,48,V ugm-3,50,V ugm-3,53,V ugm-3,36,V ugm-3,62,V ugm-3,31,V ugm-3,36,V ugm-3,28,V ugm-3,No data,V ugm-3,76,V ugm-3,53,V ugm-3,23,V ugm-3,34,V ugm-3,31,V ugm-3,23,V ugm-3,8,V ugm-3,7,V ugm-3,30,V ugm-3,,,41,V ugm-3,55,V ugm-3,72,V ugm-3,22,V ugm-3,44,V ugm-3,43,V ugm-3,53,V ugm-3,53,V ugm-3,40,V ugm-3,46,V ugm-3,38,V ugm-3,30,V ugm-3,63,V ugm-3,33,V ugm-3,41,V ugm-3,31,V ugm-3,48,V ugm-3,27,V ugm-3,38,V ugm-3,,,48,V ugm-3,47,V ugm-3,25,V ugm-3,37,V ugm-3,41,V ugm-3,39,V ugm-3,67,V ugm-3,50,V ugm-3,32,V ugm-3,44,V ugm-3,50,V ugm-3,37,V ugm-3,46,V ugm-3,56,V ugm-3,58,V ugm-3
2017-10-13,43,V ugm-3,57,V ugm-3,54,V ugm-3,41,V ugm-3,28,V ugm-3,30,V ugm-3,40,V ugm-3,50,V ugm-3,52,V ugm-3,47,V ugm-3,34,V ugm-3,56,V ugm-3,43,V ugm-3,31,V ugm-3,54,V ugm-3,45,V ugm-3,39,V ugm-3,39,V ugm-3,51,V ugm-3,46,V ugm-3,59,V ugm-3,28,V ugm-3,56,V ugm-3,39,V ugm-3,38,V ugm-3,40,V ugm-3,33,V ugm-3,49,V ugm-3,39,V ugm-3,34,V ugm-3,36,V ugm-3,No data,V ugm-3,70,V ugm-3,46,V ugm-3,27,V ugm-3,40,V ugm-3,37,V ugm-3,26,V ugm-3,10,V ugm-3,9,V ugm-3,36,V ugm-3,,,49,V ugm-3,55,V ugm-3,77,V ugm-3,16,V ugm-3,41,V ugm-3,46,V ugm-3,39,V ugm-3,53,V ugm-3,41,V ugm-3,51,V ugm-3,38,V ugm-3,33,V ugm-3,59,V ugm-3,44,V ugm-3,38,V ugm-3,34,V ugm-3,37,V ugm-3,37,V ugm-3,41,V ugm-3,,,42,V ugm-3,45,V ugm-3,37,V ugm-3,39,V ugm-3,43,V ugm-3,34,V ugm-3,66,V ugm-3,47,V ugm-3,22,V ugm-3,42,V ugm-3,47,V ugm-3,42,V ugm-3,31,V ugm-3,49,V ugm-3,54,V ugm-3
2017-10-14,41,V ugm-3,58,V ugm-3,54,V ugm-3,40,V ugm-3,28,V ugm-3,24,V ugm-3,39,V ugm-3,44,V ugm-3,42,V ugm-3,39,V ugm-3,29,V ugm-3,58,V ugm-3,38,V ugm-3,30,V ugm-3,49,V ugm-3,37,V ugm-3,40,V ugm-3,41,V ugm-3,46,V ugm-3,46,V ugm-3,62,V ugm-3,20,V ugm-3,59,V ugm-3,38,V ugm-3,44,V ugm-3,44,V ugm-3,34,V ugm-3,52,V ugm-3,39,V ugm-3,30,V ugm-3,34,V ugm-3,No data,V ugm-3,80,V ugm-3,48,V ugm-3,27,V ugm-3,34,V ugm-3,32,V ugm-3,24,V ugm-3,6,V ugm-3,10,V ugm-3,35,V ugm-3,,,40,V ugm-3,47,V ugm-3,70,V ugm-3,18,V ugm-3,45,V ugm-3,46,V ugm-3,42,V ugm-3,50,V ugm-3,35,V ugm-3,48,V ugm-3,40,V ugm-3,32,V ugm-3,58,V ugm-3,31,V ugm-3,40,V ugm-3,23,V ugm-3,40,V ugm-3,31,V ugm-3,41,V ugm-3,,,41,V ugm-3,43,V ugm-3,25,V ugm-3,39,V ugm-3,41,V ugm-3,39,V ugm-3,72,V ugm-3,47,V ugm-3,29,V ugm-3,48,V ugm-3,45,V ugm-3,37,V ugm-3,39,V ugm-3,50,V ugm-3,46,V ugm-3
2017-10-15,60,V ugm-3,63,V ugm-3,59,V ugm-3,40,V ugm-3,54,V ugm-3,28,V ugm-3,39,V ugm-3,47,V ugm-3,64,V ugm-3,47,V ugm-3,44,V ugm-3,63,V ugm-3,55,V ugm-3,53,V ugm-3,70,V ugm-3,53,V ugm-3,37,V ugm-3,57,V ugm-3,61,V ugm-3,54,V ugm-3,59,V ugm-3,51,V ugm-3,58,V ugm-3,55,V ugm-3,46,V ugm-3,42,V ugm-3,34,V ugm-3,54,V ugm-3,47,V ugm-3,26,V ugm-3,36,V ugm-3,No data,V ugm-3,75,V ugm-3,46,V ugm-3,33,V ugm-3,41,V ugm-3,32,V ugm-3,24,V ugm-3,7,V ugm-3,11,V ugm-3,39,V ugm-3,,,59,V ugm-3,65,V ugm-3,75,V ugm-3,26,V ugm-3,47,V ugm-3,51,V ugm-3,46,V ugm-3,66,V ugm-3,50,V ugm-3,56,V ugm-3,43,V ugm-3,31,V ugm-3,65,V ugm-3,69,V ugm-3,59,V ugm-3,40,V ugm-3,42,V ugm-3,38,V ugm-3,53,V ugm-3,,,45,V ugm-3,51,V ugm-3,41,V ugm-3,45,V ugm-3,49,V ugm-3,43,V ugm-3,64,V ugm-3,51,V ugm-3,35,V ugm-3,53,V ugm-3,51,V ugm-3,43,V ugm-3,39,V ugm-3,51,V ugm-3,76,V ugm-3
2017-10-16,52,V ugm-3,69,V ugm-3,54,V ugm-3,41,V ugm-3,54,V ugm-3,40,V ugm-3,49,V ugm-3,55,V ugm-3,60,V ugm-3,51,V ugm-3,47,V ugm-3,49,V ugm-3,60,V ugm-3,53,V ugm-3,72,V ugm-3,55,V ugm-3,46,V ugm-3,56,V ugm-3,65,V ugm-3,44,V ugm-3,55,V ugm-3,48,V ugm-3,48,V ugm-3,41,V ugm-3,50,V ugm-3,50,V ugm-3,42,V ugm-3,58,V ugm-3,49,V ugm-3,34,V ugm-3,44,V ugm-3,No data,V ugm-3,77,V ugm-3,56,V ugm-3,33,V ugm-3,46,V ugm-3,36,V ugm-3,32,V ugm-3,17,V ugm-3,16,V ugm-3,39,V ugm-3,,,65,V ugm-3,63,V ugm-3,75,V ugm-3,34,V ugm-3,56,V ugm-3,50,V ugm-3,39,V ugm-3,71,V ugm-3,27,V ugm-3,56,V ugm-3,46,V ugm-3,35,V ugm-3,51,V ugm-3,71,V ugm-3,60,V ugm-3,41,V ugm-3,51,V ugm-3,36,V ugm-3,54,V ugm-3,,,44,V ugm-3,53,V ugm-3,42,V ugm-3,48,V ugm-3,51,V ugm-3,47,V ugm-3,60,V ugm-3,40,V ugm-3,33,V ugm-3,52,V ugm-3,54,V ugm-3,46,V ugm-3,47,V ugm-3,60,V ugm-3,73,V ugm-3
2017-10-17,57,V ugm-3,82,V ugm-3,61,V ugm-3,53,V ugm-3,45,V ugm-3,48,V ugm-3,57,V ugm-3,74,V ugm-3,34,V ugm-3,45,V ugm-3,45,V ugm-3,65,V ugm-3,39,V ugm-3,53,V ugm-3,54,V ugm-3,45,V ugm-3,47,V ugm-3,55,V ugm-3,59,V ugm-3,52,V ugm-3,62,V ugm-3,29,V ugm-3,61,V ugm-3,45,V ugm-3,59,V ugm-3,70,V ugm-3,56,V ugm-3,70,V ugm-3,43,V ugm-3,57,V ugm-3,41,V ugm-3,No data,V ugm-3,78,V ugm-3,61,V ugm-3,33,V ugm-3,38,V ugm-3,37,V ugm-3,30,V ugm-3,11,V ugm-3,14,V ugm-3,35,V ugm-3,,,53,V ugm-3,64,V ugm-3,81,V ugm-3,38,V ugm-3,47,V ugm-3,61,V ugm-3,62,V ugm-3,68,V ugm-3,52,V ugm-3,58,V ugm-3,54,V ugm-3,55,V ugm-3,67,V ugm-3,38,V ugm-3,60,V ugm-3,38,V ugm-3,57,V ugm-3,30,V ugm-3,44,V ugm-3,,,60,V ugm-3,56,V ugm-3,20,V ugm-3,No data,V ugm-3,50,V ugm-3,54,V ugm-3,67,V ugm-3,62,V ugm-3,27,V ugm-3,61,V ugm-3,63,V ugm-3,50,V ugm-3,61,V ugm-3,67,V ugm-3,45,V ugm-3
2017-10-18,43,V ugm-3,50,V ugm-3,58,V ugm-3,18,V ugm-3,28,V ugm-3,11,V ugm-3,15,V ugm-3,28,V ugm-3,12,V ugm-3,23,V ugm-3,18,V ugm-3,53,V ugm-3,30,V ugm-3,16,V ugm-3,31,V ugm-3,16,V ugm-3,23,V ugm-3,25,V ugm-3,36,V ugm-3,50,V ugm-3,48,V ugm-3,15,V ugm-3,50,V ugm-3,30,V ugm-3,20,V ugm-3,54,V ugm-3,31,V ugm-3,41,V ugm-3,30,V ugm-3,18,V ugm-3,35,V ugm-3,No data,V ugm-3,73,V ugm-3,20,V ugm-3,5,V ugm-3,6,V ugm-3,5,V ugm-3,5,V ugm-3,3,V ugm-3,6,V ugm-3,10,V ugm-3,,,42,V ugm-3,29,V ugm-3,58,V ugm-3,9,V ugm-3,20,V ugm-3,42,V ugm-3,29,V ugm-3,36,V ugm-3,38,V ugm-3,40,V ugm-3,33,V ugm-3,17,V ugm-3,58,V ugm-3,42,V ugm-3,31,V ugm-3,10,V ugm-3,23,V ugm-3,9,V ugm-3,20,V ugm-3,,,19,V ugm-3,33,V ugm-3,12,V ugm-3,No data,V ugm-3,22,V ugm-3,26,V ugm-3,62,V ugm-3,43,V ugm-3,8,V ugm-3,16,V ugm-3,64,V ugm-3,27,V ugm-3,16,V ugm-3,23,V ugm-3,38,V ugm-3
2017-10-19,32,V ugm-3,47,V ugm-3,38,V ugm-3,13,V ugm-3,43,V ugm-3,15,V ugm-3,21,V ugm-3,24,V ugm-3,38,V ugm-3,33,V ugm-3,30,V ugm-3,28,V ugm-3,38,V ugm-3,28,V ugm-3,49,V ugm-3,33,V ugm-3,20,V ugm-3,34,V ugm-3,65,V ugm-3,22,V ugm-3,40,V ugm-3,30,V ugm-3,53,V ugm-3,20,V ugm-3,20,V ugm-3,35,V ugm-3,22,V ugm-3,31,V ugm-3,23,V ugm-3,8,V ugm-3,20,V ugm-3,No data,V ugm-3,72,V ugm-3,28,V ugm-3,19,V ugm-3,27,V ugm-3,20,V ugm-3,19,V ugm-3,7,V ugm-3,7,V ugm-3,27,V ugm-3,,,63,V ugm-3,44,V ugm-3,80,V ugm-3,7,V ugm-3,22,V ugm-3,25,V ugm-3,22,V ugm-3,59,V ugm-3,13,V ugm-3,30,V ugm-3,30,V ugm-3,11,V ugm-3,37,V ugm-3,46,V ugm-3,50,V ugm-3,29,V ugm-3,20,V ugm-3,23,V ugm-3,38,V ugm-3,,,14,V ugm-3,39,V ugm-3,26,V ugm-3,33,V ugm-3,37,V ugm-3,22,V ugm-3,57,V ugm-3,28,V ugm-3,23,V ugm-3,24,V ugm-3,37,V ugm-3,34,V ugm-3,18,V ugm-3,26,V ugm-3,60,V ugm-3
2017-10-20,21,V ugm-3,65,V ugm-3,43,V ugm-3,31,V ugm-3,50,V ugm-3,29,V ugm-3,42,V ugm-3,47,V ugm-3,70,V ugm-3,68,V ugm-3,56,V ugm-3,43,V ugm-3,64,V ugm-3,52,V ugm-3,74,V ugm-3,62,V ugm-3,42,V ugm-3,61,V ugm-3,55,V ugm-3,24,V ugm-3,45,V ugm-3,49,V ugm-3,31,V ugm-3,24,V ugm-3,39,V ugm-3,48,V ugm-3,36,V ugm-3,47,V ugm-3,45,V ugm-3,19,V ugm-3,36,V ugm-3,No data,V ugm-3,48,V ugm-3,48,V ugm-3,37,V ugm-3,42,V ugm-3,46,V ugm-3,43,V ugm-3,19,V ugm-3,13,V ugm-3,49,V ugm-3,,,49,V ugm-3,74,V ugm-3,69,V ugm-3,19,V ugm-3,35,V ugm-3,50,V ugm-3,35,V ugm-3,63,V ugm-3,9,V ugm-3,57,V ugm-3,49,V ugm-3,32,V ugm-3,40,V ugm-3,67,V ugm-3,57,V ugm-3,57,V ugm-3,35,V ugm-3,48,V ugm-3,59,V ugm-3,,,36,V ugm-3,58,V ugm-3,45,V ugm-3,52,V ugm-3,58,V ugm-3,41,V ugm-3,57,V ugm-3,31,V ugm-3,45,V ugm-3,46,V ugm-3,56,V ugm-3,50,V ugm-3,37,V ugm-3,50,V ugm-3,74,V ugm-3
2017-10-21,46,V ugm-3,74,V ugm-3,51,V ugm-3,48,V ugm-3,62,V ugm-3,51,V ugm-3,57,V ugm-3,61,V ugm-3,74,V ugm-3,72,V ugm-3,64,V ugm-3,45,V ugm-3,70,V ugm-3,64,V ugm-3,78,V ugm-3,68,V ugm-3,61,V ugm-3,70,V ugm-3,63,V ugm-3,32,V ugm-3,56,V ugm-3,58,V ugm-3,51,V ugm-3,32,V ugm-3,60,V ugm-3,59,V ugm-3,57,V ugm-3,58,V ugm-3,63,V ugm-3,40,V ugm-3,55,V ugm-3,No data,V ugm-3,80,V ugm-3,61,V ugm-3,53,V ugm-3,60,V ugm-3,61,V ugm-3,54,V ugm-3,30,V ugm-3,24,V ugm-3,63,V ugm-3,,,64,V ugm-3,76,V ugm-3,78,V ugm-3,39,V ugm-3,59,V ugm-3,63,V ugm-3,53,V ugm-3,70,V ugm-3,27,V ugm-3,70,V ugm-3,61,V ugm-3,53,V ugm-3,47,V ugm-3,73,V ugm-3,64,V ugm-3,60,V ugm-3,55,V ugm-3,57,V ugm-3,68,V ugm-3,,,53,V ugm-3,69,V ugm-3,52,V ugm-3,No data,V ugm-3,68,V ugm-3,55,V ugm-3,56,V ugm-3,51,V ugm-3,59,V ugm-3,64,V ugm-3,65,V ugm-3,63,V ugm-3,57,V ugm-3,64,V ugm-3,78,V ugm-3
